what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.jbpm.common,4.3.0.v201005180913,"org.jboss.tools.jbpm.common",1361350646377
started,bundle,org.jboss.tools.jmx.core,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.jmx.core",1361350646377
started,bundle,org.jboss.tools.jsf.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.ui",1361350646377
started,bundle,org.jboss.tools.jst.web,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web",1361350646377
started,bundle,org.jboss.tools.jst.web.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.ui",1361350646377
started,bundle,org.jboss.tools.seam.core,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.core",1361350646377
started,bundle,org.jboss.tools.seam.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.ui",1361350646377
started,bundle,org.jboss.tools.struts.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.ui",1361350646377
started,bundle,org.jboss.tools.vpe,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe",1361350646377
started,bundle,org.jboss.tools.vpe.xulrunner,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe.xulrunner",1361350646377
started,bundle,org.jbpm.gd.jpdl,3.2.0.v201005180913,"org.jbpm.gd.jpdl",1361350646377
os,sysinfo,,,"win32",1361350646393
arch,sysinfo,,,"x86",1361350646393
ws,sysinfo,,,"win32",1361350646393
locale,sysinfo,,,"it_IT",1361350646393
processors,sysinfo,,,"4",1361350646393
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361350646393
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1361350646393
java.specification.name,sysinfo,,,"Java Platform API Specification",1361350646393
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361350646393
java.specification.version,sysinfo,,,"1.6",1361350646393
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1361350646393
java.version,sysinfo,,,"1.6.0_24",1361350646393
java.vm.info,sysinfo,,,"mixed mode, sharing",1361350646393
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1361350646393
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361350646393
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361350646393
java.vm.specification.version,sysinfo,,,"1.0",1361350646393
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1361350646393
java.vm.version,sysinfo,,,"19.1-b02",1361350646393
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1361350647407
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1361350647781
